query_id,mask_ratio,clean_rank,attention_margin_drop,random_margin_drop,attention_descriptor_drift,random_descriptor_drift,attention_positive_similarity_drop,random_positive_similarity_drop,attention_rank_degradation,random_rank_degradation,attention_failure_flip,random_failure_flip,attention_hit_at_1,random_hit_at_1,attention_hit_at_5,random_hit_at_5,attention_hit_at_10,random_hit_at_10,paired_margin_difference
136,0.15,1,0.08568477630615234,0.03320748209953308,0.4239656925201416,0.21532258987426758,0.1463395357131958,0.07010374665260315,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.052477294206619264
686,0.15,1,0.21939916908740997,0.08474841117858886,0.6828088760375977,0.1985345959663391,0.28323692083358765,0.1079621136188507,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.1346507579088211
567,0.15,1,0.05933097004890442,0.0449314296245575,0.4114152193069458,0.18876484632492066,0.2319273054599762,0.11083550453186035,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.014399540424346921
343,0.15,1,0.08923149108886719,0.059098070859909056,0.3056752681732178,0.17139070034027098,0.12099480628967285,0.06758413314819336,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.03013342022895813
482,0.15,1,0.05472227931022644,0.05619233250617981,0.35132306814193726,0.2749475479125977,0.11556851863861084,0.11040850281715393,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.0014700531959533705
689,0.15,1,0.08647912740707397,0.030899852514266968,0.43413400650024414,0.12784459590911865,0.22930699586868286,0.057179808616638184,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.05557927489280701
129,0.15,1,0.039873287081718445,0.023808470368385314,0.3952749967575073,0.2546824932098389,0.04201731085777283,0.004420825839042663,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.01606481671333313
334,0.15,1,0.13236108422279358,0.08149982392787933,0.436450719833374,0.27773324251174925,0.23149943351745605,0.12929700016975404,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.05086126029491425
242,0.15,1,-0.003930807113647461,-0.002736860513687134,0.4370502233505249,0.25305585861206054,0.16576537489891052,0.09140493869781494,0,0.4,0,0.4,1,0.6,1,1.0,1,1.0,-0.001193946599960327
211,0.15,1,0.10057681798934937,0.04486989378929138,0.38856732845306396,0.19004430770874023,0.12664353847503662,0.08596069812774658,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.05570692420005798
315,0.15,18,0.02338305115699768,0.0029694437980651855,0.15090620517730713,0.10638798475265503,-0.033884257078170776,0.0038566350936889648,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.020413607358932495
