query_id,window_y,window_x,attention_score,margin_drop,positive_similarity_drop,descriptor_drift,rank_degradation,clean_hit_at_1,clean_rank,perturbed_rank,clean_margin,perturbed_margin,mask_tokens,mask_pixels
250,6,2,0.001110716606490314,0.0010034739971160889,0.001466602087020874,0.002670884132385254,0,1,1,1,0.04944068193435669,0.0484372079372406,4,784
250,6,3,0.0011750642443075776,-0.0010471940040588379,0.0003985464572906494,0.002843618392944336,0,1,1,1,0.04944068193435669,0.05048787593841553,4,784
250,6,4,0.0009844033047556877,0.0013283193111419678,-0.0026135146617889404,0.004168987274169922,0,1,1,1,0.04944068193435669,0.04811236262321472,4,784
250,6,5,0.0008602163870818913,0.0011057257652282715,-0.004236370325088501,0.0051808953285217285,0,1,1,1,0.04944068193435669,0.04833495616912842,4,784
250,6,6,0.0011415786575526,0.0005606710910797119,0.0017098486423492432,0.0009722709655761719,0,1,1,1,0.04944068193435669,0.04888001084327698,4,784
250,6,7,0.001624753698706627,0.0006742775440216064,0.0018590986728668213,0.0011281967163085938,0,1,1,1,0.04944068193435669,0.04876640439033508,4,784
250,6,8,0.0015459877904504538,0.0006191730499267578,0.0013440251350402832,0.0009405612945556641,0,1,1,1,0.04944068193435669,0.04882150888442993,4,784
250,6,9,0.0012003442971035838,-0.000498354434967041,0.0009644031524658203,0.0013436079025268555,0,1,1,1,0.04944068193435669,0.04993903636932373,4,784
250,6,10,0.001206088694743812,-0.0006819665431976318,0.00039827823638916016,0.0016184449195861816,0,1,1,1,0.04944068193435669,0.05012264847755432,4,784
250,6,11,0.0014466883148998022,-0.002068549394607544,0.0057013630867004395,0.003165125846862793,0,1,1,1,0.04944068193435669,0.05150923132896423,4,784
250,6,12,0.0014559056144207716,-0.0012476146221160889,0.009223341941833496,0.006451964378356934,0,1,1,1,0.04944068193435669,0.05068829655647278,4,784
250,6,13,0.0011629671789705753,-0.0009978115558624268,0.003891170024871826,0.003576934337615967,0,1,1,1,0.04944068193435669,0.050438493490219116,4,784
250,6,14,0.0011533722281455994,0.00041359663009643555,0.001950979232788086,0.0008040666580200195,0,1,1,1,0.04944068193435669,0.049027085304260254,4,784
250,6,15,0.0013068554690107703,-0.0007571578025817871,3.382563591003418e-05,0.001955270767211914,0,1,1,1,0.04944068193435669,0.05019783973693848,4,784
250,6,16,0.0014217760181054473,-5.906820297241211e-05,0.0018279552459716797,0.001985311508178711,0,1,1,1,0.04944068193435669,0.0494997501373291,4,784
250,6,17,0.00145370839163661,0.0019659698009490967,0.0019331276416778564,0.0036678314208984375,0,1,1,1,0.04944068193435669,0.04747471213340759,4,784
250,6,18,0.0013395384885370731,0.00353163480758667,0.0013840794563293457,0.003101944923400879,0,1,1,1,0.04944068193435669,0.04590904712677002,4,784
250,6,19,0.0017117420211434364,0.0019846856594085693,-0.0010604262351989746,0.002649545669555664,0,1,1,1,0.04944068193435669,0.04745599627494812,4,784
250,6,20,0.001587121281772852,2.9325485229492188e-05,3.546476364135742e-05,0.002062082290649414,0,1,1,1,0.04944068193435669,0.0494113564491272,4,784
250,6,21,0.0008785955142229795,-0.002282947301864624,0.0006423890590667725,0.0015937089920043945,0,1,1,1,0.04944068193435669,0.051723629236221313,4,784
250,7,0,0.0011503847781568766,0.002466559410095215,-0.00325775146484375,0.004892110824584961,0,1,1,1,0.04944068193435669,0.046974122524261475,4,784
250,7,1,0.000882814172655344,0.00037354230880737305,-0.0009549558162689209,0.005068063735961914,0,1,1,1,0.04944068193435669,0.049067139625549316,4,784
250,7,2,0.0009523223270662129,-0.0010849237442016602,-0.003245413303375244,0.0033440589904785156,0,1,1,1,0.04944068193435669,0.05052560567855835,4,784
250,7,3,0.001121395267546177,-0.0010576248168945312,-0.002840280532836914,0.0033275485038757324,0,1,1,1,0.04944068193435669,0.05049830675125122,4,784
250,7,4,0.001099976827390492,0.001799553632736206,-0.0028630495071411133,0.004255175590515137,0,1,1,1,0.04944068193435669,0.04764112830162048,4,784
250,7,5,0.0010652262717485428,-0.00041103363037109375,-0.0065097808837890625,0.009879350662231445,0,1,1,1,0.04944068193435669,0.04985171556472778,4,784
250,7,6,0.001922311494126916,0.0020258724689483643,-0.001074463129043579,0.0022726058959960938,0,1,1,1,0.04944068193435669,0.047414809465408325,4,784
250,7,7,0.0024211490526795387,0.0008959770202636719,0.0003560185432434082,0.0019582509994506836,0,1,1,1,0.04944068193435669,0.04854470491409302,4,784
250,7,8,0.0017566265305504203,0.0006217658519744873,0.0005874037742614746,0.00208967924118042,0,1,1,1,0.04944068193435669,0.0488189160823822,4,784
250,7,9,0.0018575850408524275,-0.0012312829494476318,0.0021995604038238525,0.002482473850250244,0,1,1,1,0.04944068193435669,0.05067196488380432,4,784
250,7,10,0.0022038291208446026,-0.003187835216522217,0.002156972885131836,0.007622361183166504,0,1,1,1,0.04944068193435669,0.052628517150878906,4,784
250,7,11,0.002142508514225483,0.00011092424392700195,0.007140100002288818,0.012802481651306152,0,1,1,1,0.04944068193435669,0.04932975769042969,4,784
250,7,12,0.0020472214091569185,-0.0015954673290252686,0.015269428491592407,0.01671159267425537,0,1,1,1,0.04944068193435669,0.05103614926338196,4,784
