comparison,query_id,mask_ratio,left_margin_drop,right_margin_drop,left_descriptor_drift,right_descriptor_drift,left_positive_similarity_drop,right_positive_similarity_drop,left_rank_degradation,right_rank_degradation,left_failure_flip,right_failure_flip,left_hit_at_1,right_hit_at_1,left_hit_at_5,right_hit_at_5,left_hit_at_10,right_hit_at_10
attention_raw_topk-minus-attention_connected,489,0.2,0.26417265832424164,0.2736535370349884,0.5068811178207397,0.5081442594528198,0.32240843772888184,0.32469499111175537,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,154,0.2,0.042250365018844604,0.037355005741119385,0.44438648223876953,0.4659489393234253,0.11669185757637024,0.10776004195213318,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,481,0.2,0.09176261723041534,0.09642651677131653,0.3792850971221924,0.37642014026641846,0.16033202409744263,0.16122615337371826,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,602,0.2,0.11155396699905396,0.09460568428039551,0.41448670625686646,0.40784287452697754,0.08014637976884842,0.06806226819753647,645,356,0,0,0,0,0,0,0,0
attention_raw_topk-minus-attention_connected,48,0.2,0.1917075663805008,0.1935601532459259,0.45577001571655273,0.439744770526886,0.18753018975257874,0.18013298511505127,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,192,0.2,0.03440161049365997,0.04340390861034393,0.43734073638916016,0.4507675766944885,0.023824334144592285,0.04491908848285675,2,5,1,1,0,0,1,0,1,1
attention_raw_topk-minus-attention_connected,576,0.2,0.07142800092697144,0.0711800754070282,0.46260273456573486,0.450619637966156,0.1905806064605713,0.18306845426559448,1,1,1,1,0,0,1,1,1,1
attention_raw_topk-minus-attention_connected,350,0.2,0.14509154856204987,0.14509154856204987,0.6014856696128845,0.6014856696128845,0.33278217911720276,0.33278217911720276,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,527,0.2,0.06592032313346863,0.03929561376571655,0.4846881628036499,0.4907644987106323,0.11501890420913696,0.10940366983413696,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,152,0.2,0.05368104577064514,0.04941949248313904,0.4888612627983093,0.4838430881500244,0.22068500518798828,0.20735737681388855,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,66,0.2,-0.08216963708400726,-0.08565486967563629,0.4192349314689636,0.4222998023033142,0.04091702401638031,0.035744935274124146,-2,-2,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,355,0.2,0.023434758186340332,0.03395324945449829,0.5281577706336975,0.5301119685173035,0.19159993529319763,0.22667580842971802,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,589,0.2,0.171078622341156,0.16755390167236328,0.6232568621635437,0.6231850385665894,0.2520507872104645,0.24870434403419495,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,241,0.2,-0.0436130166053772,-0.046720460057258606,0.45456528663635254,0.48757052421569824,0.08209037780761719,0.08606849610805511,2,-4,0,0,0,0,0,0,0,0
attention_raw_topk-minus-attention_connected,234,0.2,0.1082245409488678,0.11494722962379456,0.5879441499710083,0.6036883592605591,0.16736653447151184,0.1741374433040619,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,542,0.2,0.15228593349456787,0.15228593349456787,0.5843608379364014,0.5843608379364014,0.15357261896133423,0.15357261896133423,1,1,1,1,0,0,1,1,1,1
attention_raw_topk-minus-attention_connected,22,0.2,0.1219075620174408,0.12147581577301025,0.5226863622665405,0.5224456787109375,0.2073894739151001,0.20549902319908142,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,474,0.2,0.21209686994552612,0.21209686994552612,0.45433759689331055,0.45433759689331055,0.2751096785068512,0.2751096785068512,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,658,0.2,0.17672893404960632,0.1926994025707245,0.45182567834854126,0.44120538234710693,0.26593631505966187,0.25868886709213257,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,313,0.2,0.07025788724422455,0.08513133227825165,0.4220573902130127,0.41902583837509155,0.122189000248909,0.1216522604227066,3,4,1,1,0,0,1,1,1,1
connected_topk:random_token-minus-random_pixel,18,0.2,0.014536690711975098,0.03043375611305237,0.15264347791671753,0.27865755558013916,0.04563307762145996,0.08461726903915405,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,22,0.2,0.05663312375545502,0.1130631148815155,0.22756006717681884,0.44935016632080077,0.10051657557487488,0.1873587489128113,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,34,0.2,-0.025715075433254242,-0.00941174030303955,0.37752768993377683,0.33367868661880495,0.022007916867733002,0.01349758803844452,164.0,116.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2
connected_topk:random_token-minus-random_pixel,36,0.2,0.03741577863693237,0.020631831884384156,0.31294926404953005,0.20034676790237427,0.163859224319458,0.10261054039001465,1.0,0.4,0.4,0.2,0.6,0.8,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,37,0.2,0.06355006396770477,0.06332377195358277,0.20659220218658447,0.22137535810470582,0.0614499032497406,0.07250089645385742,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,42,0.2,0.040718716382980344,0.035378873348236084,0.16652998924255372,0.19633196592330932,0.036852723360061644,0.05033283829689026,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,43,0.2,0.06006130278110504,0.060077977180480954,0.23904917240142823,0.2620821714401245,0.07151212692260742,0.07636134624481201,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,48,0.2,0.11242917478084564,0.1450358271598816,0.2787292718887329,0.3958869338035583,0.12066673636436462,0.14843689799308776,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,59,0.2,0.06398645639419556,0.06269279718399048,0.1415792465209961,0.1504101037979126,0.08845793008804322,0.09949784874916076,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,66,0.2,-0.021510833501815797,-0.00011353492736816406,0.2553960084915161,0.2378961682319641,0.05223874449729919,0.05046370029449463,-0.8,-0.4,0.0,0.0,0.4,0.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,72,0.2,0.019852256774902342,0.008610177040100097,0.18083040714263915,0.10846705436706543,0.061447882652282716,0.0321885347366333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,105,0.2,0.03550050854682922,0.020137327909469604,0.3587879776954651,0.2561972618103027,0.14683139324188232,0.10435817241668702,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,110,0.2,0.024350136518478394,0.02153124213218689,0.11074436902999878,0.18256174325942992,0.06449664831161499,0.09620885848999024,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,112,0.2,0.04247119426727295,0.09740217924118041,0.2946492671966553,0.37148680686950686,0.1158512532711029,0.15563095211982728,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,119,0.2,0.06625146865844726,0.0640089213848114,0.3150541663169861,0.29583529233932493,0.08994858860969543,0.09025775194168091,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,129,0.2,0.02920673191547394,0.04536017477512359,0.2962361931800842,0.28090094327926635,0.02574950158596039,0.06537759006023407,0.0,0.4,0.0,0.2,1.0,0.8,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,136,0.2,0.04635543525218964,0.053087151050567626,0.32905125617980957,0.35295199155807494,0.09037123322486877,0.11180181503295898,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,152,0.2,0.02361077070236206,0.05691484808921814,0.15102803707122803,0.22369258403778075,0.05338313579559326,0.0817224621772766,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,154,0.2,0.04203670620918274,0.04713849723339081,0.30820019245147706,0.38292821645736697,0.09035988748073578,0.10745952725410461,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,163,0.2,-0.0038415312767028807,-0.015313243865966797,0.054346334934234616,0.27440524101257324,0.004973024129867554,0.0118475079536438,-0.2,-1.0,0.0,0.0,0.2,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,190,0.2,0.0540133535861969,0.024915051460266114,0.3505530714988708,0.21814868450164795,0.19429553747177125,0.11287000179290771,0.2,0.0,0.2,0.0,0.8,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,192,0.2,0.020460599660873414,0.02165270447731018,0.3680217146873474,0.3977469801902771,0.03360214829444885,0.03530005812644958,3.4,1.8,1.0,0.8,0.0,0.2,0.8,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,198,0.2,0.0986072838306427,0.10947827696800232,0.300450599193573,0.35744088888168335,0.15067018270492555,0.1885246753692627,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,207,0.2,0.031754922866821286,0.040187567472457886,0.17986619472503662,0.2746151566505432,0.07245142459869384,0.10291905403137207,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,210,0.2,0.08390243351459503,0.07372598052024841,0.24597638845443726,0.2585497498512268,0.1395508885383606,0.14277968406677247,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,211,0.2,0.0384485125541687,0.0849349319934845,0.1764094591140747,0.3061423420906067,0.0916897177696228,0.12493551373481751,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,222,0.2,-0.013414350152015687,0.028144332766532897,0.3521721839904785,0.2981584906578064,0.023896974325180054,0.05658343136310577,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,234,0.2,0.06233034431934357,0.08062659204006195,0.4032233238220215,0.5401214838027955,0.13430173993110656,0.15503397583961487,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,241,0.2,-0.024698403477668763,-0.02658546268939972,0.28167095184326174,0.30893059968948366,0.03979215621948242,0.04848894774913788,-2.6,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
connected_topk:random_token-minus-random_pixel,242,0.2,0.0009045958518981934,-0.005174130201339722,0.27433401346206665,0.39407663345336913,0.08569278120994568,0.12433543801307678,1.2,0.4,0.6,0.2,0.4,0.8,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,245,0.2,0.07065179347991943,0.05041590332984924,0.20069797039031984,0.14622395038604735,0.09721218943595886,0.07907253503799438,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,249,0.2,0.009506839513778686,-0.01880453824996948,0.1830392837524414,0.32324584722518923,0.11378697156906128,0.139543753862381,0.4,0.4,0.4,0.2,0.6,0.8,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,250,0.2,0.02055116295814514,0.011834549903869628,0.2897347450256348,0.22263611555099488,0.084823739528656,0.05718901753425598,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,253,0.2,0.046169203519821164,0.05785989463329315,0.27388873100280764,0.37413986921310427,0.13503773808479308,0.1903678297996521,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,258,0.2,0.04362287819385528,0.08712177276611328,0.26804115772247317,0.36173574924468993,0.06153782308101654,0.11580052375793456,2.2,40.6,0.6,0.8,0.4,0.2,0.8,0.4,1.0,0.4
connected_topk:random_token-minus-random_pixel,266,0.2,0.03596965670585632,0.03581913709640503,0.19150644540786743,0.2411886930465698,0.08592255711555481,0.09329589009284973,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,268,0.2,0.016119837760925293,-0.0008110344409942627,0.2996938109397888,0.29270775318145753,0.07245884537696838,0.07145177125930786,1.0,0.0,0.4,0.0,0.6,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,275,0.2,0.057885026931762694,0.06115235090255737,0.32291264533996583,0.23967981338500977,0.09681257009506225,0.09169410467147827,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,290,0.2,-0.01192813515663147,-0.02747930884361267,0.26644071340560915,0.2798125982284546,0.056495767831802365,0.05884466767311096,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,301,0.2,0.030484604835510253,0.025889778137207033,0.3106106758117676,0.3045286774635315,0.08807466626167297,0.08515064120292663,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,307,0.2,0.10146980285644532,0.11702449023723602,0.35556774139404296,0.37861318588256837,0.10584483742713928,0.11650908291339875,0.4,0.0,0.2,0.0,0.8,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,313,0.2,0.014879971742630005,0.048286962509155276,0.08864927291870117,0.2976471781730652,0.01745758056640625,0.08036985993385315,0.0,0.6,0.0,0.2,1.0,0.8,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,315,0.2,0.000481414794921875,-0.010553467273712158,0.1239812731742859,0.11779664754867554,-0.013751447200775146,0.0065032958984375,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
connected_topk:random_token-minus-random_pixel,332,0.2,0.04442278742790222,0.04487288892269135,0.20936568975448608,0.3413206934928894,0.02252500653266907,0.029353421926498414,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,333,0.2,0.06405566036701202,0.07884465157985687,0.3056188941001892,0.35190774202346803,0.13221964240074158,0.1468397557735443,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,334,0.2,0.07235637307167053,0.07522919476032257,0.2093664288520813,0.26835795640945437,0.10333209037780762,0.13075116872787476,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,343,0.2,0.03628159165382385,0.13511617183685304,0.13655043840408326,0.32963134050369264,0.05472263097763062,0.14593132138252257,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,349,0.2,0.08330263197422028,0.06415331363677979,0.3194232821464539,0.21517955064773558,0.18253258466720582,0.11859167218208314,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,350,0.2,0.059390720725059507,0.101417076587677,0.27830569744110106,0.4400235414505005,0.1287163555622101,0.22670679092407225,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,355,0.2,0.024773037433624266,0.02730398178100586,0.3684112668037415,0.30237998962402346,0.15220324993133544,0.12361544370651245,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,358,0.2,0.050109127163887025,0.09265090525150299,0.22969135046005248,0.3072024703025818,0.0664664089679718,0.1034922480583191,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,394,0.2,0.04537707269191742,0.07645361423492432,0.25448901653289796,0.37634739875793455,0.10860638618469239,0.16929991841316222,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,397,0.2,0.02828640341758728,0.004394036531448364,0.17254499197006226,0.1361868143081665,0.06216792464256286,0.03308010697364807,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,409,0.2,0.04267808794975281,0.06216006875038147,0.118961501121521,0.18665997982025145,0.040840929746627806,0.05867592692375183,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,429,0.2,0.03085007071495056,0.059879925847053525,0.18897593021392822,0.3283742547035217,0.04825342297554016,0.09253126382827759,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,437,0.2,0.17274824678897857,0.09200459122657775,0.36873191595077515,0.23520349264144896,0.1818921983242035,0.1020615577697754,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,454,0.2,0.017813748121261595,0.04035344123840332,0.19142550230026245,0.28828721046447753,0.069670569896698,0.08841424584388732,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,464,0.2,0.0638892412185669,0.04024041891098022,0.2766176462173462,0.16517962217330934,0.07388724684715271,0.035216224193572995,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,471,0.2,-3.7556886672973634e-05,0.01592226028442383,0.26891388893127444,0.2637930750846863,0.016135895252227785,0.030116432905197145,6.8,30.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
connected_topk:random_token-minus-random_pixel,473,0.2,0.08805126547813416,0.10803501009941101,0.2794158816337585,0.2946573495864868,0.10917077064514161,0.13764936923980714,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,474,0.2,0.11849087476730347,0.060302740335464476,0.2731524586677551,0.21660269498825074,0.159068763256073,0.11235339641571045,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,476,0.2,-0.012879884243011475,-0.017864805459976197,0.2379266381263733,0.2673498511314392,0.06878386735916138,0.08717455267906189,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,481,0.2,0.04570332169532776,0.07514128386974335,0.22458208799362184,0.35187243223190307,0.07536817193031312,0.13586400151252748,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,482,0.2,0.017049068212509157,0.030981665849685668,0.09366567134857177,0.23214259147644042,0.02895256280899048,0.07712339162826538,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,486,0.2,0.02157469093799591,0.03471162617206573,0.3107109904289246,0.35277112722396853,0.09082823991775513,0.10129908919334411,0.0,1.8,0.0,0.4,1.0,0.6,1.0,0.8,1.0,1.0
connected_topk:random_token-minus-random_pixel,487,0.2,0.12395086884498596,0.07247369289398194,0.33841671943664553,0.22874487638473512,0.13333638310432433,0.0914194107055664,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,489,0.2,0.1836324840784073,0.19471182227134703,0.3947296619415283,0.3855116605758667,0.24682738184928893,0.2331264078617096,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,497,0.2,0.10350608229637145,0.06079679429531097,0.3353570938110352,0.3041989326477051,0.11926849484443665,0.09461959004402161,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,502,0.2,0.05049979984760285,0.06877205073833466,0.27828518152236936,0.3132217288017273,0.09269835352897644,0.11051167249679565,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,505,0.2,0.03389933705329895,0.048074787855148314,0.16772671937942504,0.23615567684173583,0.0397122323513031,0.08119129538536071,0.4,1.4,0.2,0.4,0.8,0.6,1.0,0.8,1.0,1.0
connected_topk:random_token-minus-random_pixel,509,0.2,0.009773719310760497,-0.058716344833374026,0.23323204517364501,0.3227804183959961,0.0663403332233429,0.031990820169448854,-1.2,-1.8,0.0,0.0,0.2,0.8,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,511,0.2,0.019401133060455322,-0.009601414203643799,0.2899344801902771,0.32789207696914674,0.15228078365325928,0.1510339319705963,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,512,0.2,0.04736711978912354,0.07314143776893615,0.2684580683708191,0.3435068130493164,0.10667524337768555,0.13682491779327394,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,514,0.2,0.04407151341438294,0.016369396448135377,0.14355859756469727,0.1662535309791565,0.032283902168273926,0.01249150037765503,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,525,0.2,0.15774582624435424,0.10167227983474732,0.2853312134742737,0.23474520444869995,0.17500388622283936,0.098449444770813,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,527,0.2,0.0010769128799438476,0.019554221630096437,0.22810170650482178,0.24824626445770265,0.04367081522941589,0.06664643287658692,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,542,0.2,0.007601320743560791,-0.001872384548187256,0.21932566165924072,0.09545505046844482,0.01596035063266754,0.020383918285369874,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,544,0.2,0.17532098889350892,0.15980029702186585,0.3642629384994507,0.3099464774131775,0.18272825479507446,0.15311036109924317,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,549,0.2,0.0933915764093399,0.08060334920883179,0.35713223218917844,0.261095130443573,0.11296788454055787,0.09539037346839904,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,550,0.2,0.06874557137489319,0.10811445713043213,0.1547613263130188,0.2822901844978333,0.07636852860450745,0.12839784026145934,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,567,0.2,0.0451710045337677,0.04281963706016541,0.24985594749450685,0.2086616039276123,0.13269110321998595,0.10884405970573426,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,576,0.2,0.010290759801864623,0.03844739198684692,0.2166622519493103,0.3584513783454895,0.06070642471313477,0.12302345037460327,0.2,0.6,0.2,0.6,0.8,0.4,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,589,0.2,0.07490112781524658,0.11182368397712708,0.2371001958847046,0.38375613689422605,0.07741022109985352,0.1440970182418823,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,592,0.2,0.002956491708755493,0.027590322494506835,0.25828381776809695,0.31976889371871947,0.12550743222236632,0.14878308176994323,0.0,0.4,0.0,0.4,1.0,0.6,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,598,0.2,0.1808338075876236,0.14877788722515106,0.36241334676742554,0.35277708768844607,0.17292489409446715,0.15207481384277344,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,602,0.2,0.06155255287885666,0.07697961628437042,0.25080718994140627,0.30498305559158323,0.0455083504319191,0.06595990508794784,195.2,447.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
connected_topk:random_token-minus-random_pixel,608,0.2,0.1114298939704895,0.1822261780500412,0.30666264295578005,0.4035354733467102,0.14527692198753356,0.23100438714027405,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,613,0.2,0.047704219818115234,0.06813809871673585,0.24113028049468993,0.3255939483642578,0.09252976775169372,0.12403620481491089,3.2,3.4,0.6,0.6,0.4,0.4,0.6,0.6,1.0,1.0
connected_topk:random_token-minus-random_pixel,616,0.2,0.0736303985118866,0.05393431782722473,0.34469540119171144,0.2494966983795166,0.10879347920417785,0.0784233033657074,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,624,0.2,0.04706514477729797,0.0430361807346344,0.15829473733901978,0.17291730642318726,0.033850014209747314,0.03935955166816711,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,633,0.2,0.02113724946975708,0.12543799877166747,0.05584285259246826,0.2152911901473999,0.018672096729278564,0.12526421546936034,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,658,0.2,0.022074300050735473,0.08338416814804077,0.12516878843307494,0.24090371131896973,0.051375067234039305,0.10533443093299866,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,670,0.2,0.015314382314682008,0.010410892963409423,0.10353254079818726,0.03955931663513183,0.04761168956756592,0.010648930072784423,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,674,0.2,0.07926678657531738,0.0888012707233429,0.22940248250961304,0.24649609327316285,0.10395368337631225,0.10557629466056824,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,686,0.2,0.08279368579387665,0.11288495063781738,0.2710149884223938,0.26132361888885497,0.09333369135856628,0.12247051894664765,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,687,0.2,0.07163620293140412,0.08746187090873718,0.24516476392745973,0.31018991470336915,0.1456691265106201,0.16447948217391967,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,689,0.2,0.03504071235656738,0.03359789252281189,0.1661588191986084,0.24131696224212645,0.07475107908248901,0.11578587889671325,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,693,0.2,0.04883001446723938,0.04205179214477539,0.34946842193603517,0.26532918214797974,0.14034397006034852,0.11237887144088746,2.0,0.8,0.4,0.4,0.6,0.6,0.6,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,720,0.2,0.0577715814113617,0.045857015252113345,0.27027533054351804,0.2672446608543396,0.08087763786315919,0.0797707974910736,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
