seed,image_key,place_key,strategy,condition,random_repeat,shift_y,shift_x,paired_eligible,exclusion_reason,legal_random_locations,unique_random_placements,placement_seed,target_mask_tokens,mask_pixels,actual_area_fraction,clean_margin,perturbed_margin,clean_positive_sim,positive_sim,clean_negative_sim,negative_sim,clean_rank,perturbed_rank,margin_drop,descriptor_drift,positive_similarity_drop,rank_degradation,failure_flip,hit_at_1,hit_at_5,hit_at_10,applied_mask_pixels
0,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,attention,random,4,81,-10,True,,3682,5,7069478577916085285,38,7448,0.1484375,0.2014474868774414,0.18078464269638062,0.5041372776031494,0.4642307162284851,0.302689790725708,0.2834460735321045,1,1,0.02066284418106079,0.07554709911346436,0.03990656137466431,0,0,1,1,1,7448
0,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,fused,targeted,-1,0,0,True,,9016,5,3556207364335101016,38,7448,0.1484375,0.2014474868774414,0.1685783863067627,0.5041372776031494,0.39063936471939087,0.302689790725708,0.22206097841262817,1,1,0.03286910057067871,0.35607123374938965,0.11349791288375854,0,0,1,1,1,7448
0,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,fused,random,0,78,-22,True,,9016,5,3556207364335101016,38,7448,0.1484375,0.2014474868774414,0.18074703216552734,0.5041372776031494,0.46823248267173767,0.302689790725708,0.2874854505062103,1,1,0.020700454711914062,0.06678259372711182,0.03590479493141174,0,0,1,1,1,7448
0,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,fused,random,1,21,-38,True,,9016,5,3556207364335101016,38,7448,0.1484375,0.2014474868774414,0.2014046311378479,0.5041372776031494,0.46241116523742676,0.302689790725708,0.26100653409957886,1,1,4.285573959350586e-05,0.225327730178833,0.041726112365722656,0,0,1,1,1,7448
0,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,fused,random,2,45,-46,True,,9016,5,3556207364335101016,38,7448,0.1484375,0.2014474868774414,0.1958649754524231,0.5041372776031494,0.4590771198272705,0.302689790725708,0.2632121443748474,1,1,0.0055825114250183105,0.1351783275604248,0.045060157775878906,0,0,1,1,1,7448
0,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,fused,random,3,-29,-62,True,,9016,5,3556207364335101016,38,7448,0.1484375,0.2014474868774414,0.18116745352745056,0.5041372776031494,0.4788850247859955,0.302689790725708,0.2977175712585449,1,1,0.020280033349990845,0.17311936616897583,0.02525225281715393,0,0,1,1,1,7448
0,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,fused,random,4,44,-37,True,,9016,5,3556207364335101016,38,7448,0.1484375,0.2014474868774414,0.18158864974975586,0.5041372776031494,0.44526827335357666,0.302689790725708,0.2636796236038208,1,1,0.019858837127685547,0.1396399736404419,0.058869004249572754,0,0,1,1,1,7448
0,London/London_0000335_2016_05_067_51.48789482684779_-0.1461782484006166_BO76LUht10YEKsdQV820Dw.jpg,London:335,attention,clean,-1,0,0,True,,98,5,4942226508556350585,38,7448,0.1484375,0.34721022844314575,0.34721022844314575,0.5822930932044983,0.5822930932044983,0.23508287966251373,0.23508287966251373,1,1,0.0,0.0,0.0,0,0,1,1,1,0
0,London/London_0000335_2016_05_067_51.48789482684779_-0.1461782484006166_BO76LUht10YEKsdQV820Dw.jpg,London:335,fused,clean,-1,0,0,True,,5642,5,5406562015456908981,38,7448,0.1484375,0.34721022844314575,0.34721022844314575,0.5822930932044983,0.5822930932044983,0.23508287966251373,0.23508287966251373,1,1,0.0,0.0,0.0,0,0,1,1,1,0
0,London/London_0000335_2016_05_067_51.48789482684779_-0.1461782484006166_BO76LUht10YEKsdQV820Dw.jpg,London:335,attention,targeted,-1,0,0,True,,98,5,4942226508556350585,38,7448,0.1484375,0.34721022844314575,0.34493544697761536,0.5822930932044983,0.6168830990791321,0.23508287966251373,0.2719476521015167,1,1,0.0022747814655303955,0.1604858636856079,-0.03459000587463379,0,0,1,1,1,7448
